NumberOfFollowings,NumberOfFollowers,NumberOfTweets,AccountAge,no_userfavourites,no_retweets,no_statuses,spammer
79,14,140,200,0.1772151898734177,0.7,0.0857142857142857,0
77,64,501,185,0.8311688311688312,2.708108108108108,1.19,0
30,15,113,200,0.5,0.565,0.1150442477876106,0
215,184,2709,196,0.8558139534883721,13.821428571428571,0.7236180904522613,0
29,29,66,190,1.0,0.3473684210526316,0.0454545454545454,0
83,68,1607,196,0.8192771084337349,8.198979591836734,0.5678391959798995,0
265,51,408,187,0.1924528301886792,2.1818181818181817,0.165,0
101,5,278,191,0.0495049504950495,1.455497382198953,0.495,0
98,81,2455,192,0.826530612244898,12.786458333333334,0.675,0
62,72,1402,187,1.1612903225806452,7.497326203208556,0.5,0
68,50,318,200,0.7352941176470589,1.59,0.7135678391959799,0
352,261,952,193,0.7414772727272727,4.932642487046632,0.8743718592964824,0
63,83,3084,185,1.3174603174603174,16.67027027027027,0.475,0
17,10,58,187,0.5882352941176471,0.3101604278074866,0.0172413793103448,0
29,26,139,197,0.896551724137931,0.7055837563451777,0.0071942446043165,0
19,18,74,188,0.9473684210526316,0.3936170212765957,0.5945945945945946,0
119,102,2570,189,0.8571428571428571,13.597883597883598,0.72,0
360,262,1201,199,0.7277777777777777,6.035175879396985,1.06,0
6,13,632,188,2.1666666666666665,3.3617021276595747,0.595,0
37,23,376,198,0.6216216216216216,1.898989898989899,0.145,0
1,4,34,188,4.0,0.1808510638297872,0.0,0
793,749,12492,194,0.9445145018915512,64.3917525773196,0.0,0
22,1,17,193,0.0454545454545454,0.0880829015544041,0.1764705882352941,0
27,51,553,193,1.8888888888888888,2.865284974093264,0.4141414141414141,0
81,20,30,192,0.2469135802469135,0.15625,0.4,0
28,30,10,190,1.0714285714285714,0.0526315789473684,0.7,0
317,543,5979,196,1.7129337539432177,30.505102040816325,0.415,0
179,228,2873,184,1.2737430167597763,15.61413043478261,0.83,0
103,129,2595,188,1.2524271844660195,13.8031914893617,1.395,0
211,63,178,185,0.2985781990521327,0.9621621621621622,0.7471910112359551,0
568,278,1088,188,0.4894366197183099,5.787234042553192,0.42,0
17,12,5,187,0.7058823529411765,0.0267379679144385,0.0,0
26,28,1153,195,1.0769230769230769,5.912820512820513,0.805,0
34,7,32,184,0.2058823529411764,0.1739130434782608,0.65625,0
201,309,5632,194,1.537313432835821,29.030927835051543,0.905,0
56,458,10607,199,8.178571428571429,53.30150753768845,0.65,0
47,116,1911,186,2.4680851063829787,10.274193548387096,0.365,0
28,47,581,187,1.6785714285714286,3.106951871657754,0.82,0
3066,2832,6973,196,0.923679060665362,35.576530612244895,0.005,0
118,83,2339,193,0.7033898305084746,12.11917098445596,0.1758793969849246,0
5914,5972,4542,199,1.0098072370645923,22.824120603015075,0.84,0
22,28,677,199,1.2727272727272727,3.402010050251256,0.095,0
31,53,1271,195,1.7096774193548387,6.517948717948718,1.4321608040201006,0
51,50,248,185,0.9803921568627452,1.3405405405405406,0.27,0
34,37,219,183,1.088235294117647,1.1967213114754098,0.205,0
259,220,10320,184,0.8494208494208494,56.08695652173913,1.015,0
87,143,2643,190,1.6436781609195403,13.910526315789474,0.4444444444444444,0
114,26,125,192,0.2280701754385964,0.6510416666666666,0.2542372881355932,0
2649,2429,2238,192,0.9169497923744808,11.65625,0.0,0
0,6,36,192,inf,0.1875,0.0277777777777777,0
116,96,1500,192,0.8275862068965517,7.8125,0.5404040404040404,0
297,231,4157,187,0.7777777777777778,22.22994652406417,0.69,0
74,47,392,187,0.6351351351351351,2.0962566844919786,0.7,0
100,82,529,184,0.82,2.875,0.37,0
144,175,454,183,1.2152777777777777,2.480874316939891,0.01,0
44,36,323,196,0.8181818181818182,1.6479591836734695,0.755,0
87,98,263,196,1.1264367816091954,1.3418367346938775,0.3897435897435897,0
540,317,3946,183,0.587037037037037,21.562841530054644,0.9246231155778896,0
96,226,1105,185,2.3541666666666665,5.972972972972973,0.28,0
228,318,1157,190,1.394736842105263,6.089473684210526,0.19,0
39,41,492,193,1.051282051282051,2.5492227979274613,0.41,0
291,251,683,183,0.8625429553264605,3.73224043715847,1.6863905325443789,0
78,53,1145,191,0.6794871794871795,5.994764397905759,0.6231155778894473,0
2396,2770,4008,186,1.156093489148581,21.548387096774192,0.0,0
694,196,197,195,0.2824207492795389,1.0102564102564102,0.5918367346938775,0
338,1127,3098,191,3.334319526627219,16.219895287958114,0.2562814070351759,0
16,18,486,187,1.125,2.598930481283422,0.36,0
82,247,2548,188,3.0121951219512195,13.5531914893617,0.265,0
52,31,797,185,0.5961538461538461,4.308108108108108,0.97,0
1078,952,2234,192,0.8831168831168831,11.635416666666666,0.4489795918367347,0
15,15,112,194,1.0,0.5773195876288659,0.875,0
53,45,233,196,0.8490566037735849,1.1887755102040816,0.31,0
125,380,10856,184,3.04,59.0,0.685,0
56,60,317,191,1.0714285714285714,1.6596858638743457,0.305,0
438,199,1446,189,0.454337899543379,7.650793650793651,0.86,0
14,7,74,188,0.5,0.3936170212765957,0.6081081081081081,0
33,21,183,185,0.6363636363636364,0.9891891891891892,0.174863387978142,0
79,22,105,192,0.2784810126582278,0.546875,0.3428571428571428,0
217,236,4200,189,1.087557603686636,22.22222222222222,0.555,0
0,102,618,196,inf,3.153061224489796,0.16,0
89,111,1818,184,1.247191011235955,9.880434782608695,0.655,0
122,154,1105,197,1.2622950819672132,5.609137055837564,0.6512820512820513,0
70,88,2716,196,1.2571428571428571,13.857142857142858,0.79,0
112,62,658,190,0.5535714285714286,3.463157894736842,0.3939393939393939,0
105,79,1125,197,0.7523809523809524,5.710659898477157,0.56,0
353,368,15437,185,1.0424929178470257,83.44324324324324,0.24,0
157,160,3312,186,1.019108280254777,17.806451612903224,0.965,0
4969,5025,194,185,1.0112698732139265,1.0486486486486486,0.1546391752577319,0
4,192,2672,182,48.0,14.68131868131868,0.0,0
46,9567,953,192,207.9782608695652,4.963541666666667,1.46875,0
139,42,84,186,0.302158273381295,0.4516129032258064,0.9583333333333334,0
357,208,1806,198,0.5826330532212886,9.12121212121212,1.485,0
649,1682,17426,190,2.5916795069337444,91.7157894736842,0.0,0
11442,10841,19238,182,0.947474217794092,105.7032967032967,0.0,0
74,73,87,195,0.9864864864864864,0.4461538461538462,0.5977011494252874,0
191,226,3947,189,1.1832460732984291,20.883597883597883,1.1624365482233503,0
24,20,47,182,0.8333333333333334,0.2582417582417582,0.1489361702127659,0
88,170,4668,182,1.9318181818181817,25.64835164835165,0.715,0
56,17,276,184,0.3035714285714285,1.5,0.52,0
10,21,12,194,2.1,0.0618556701030927,0.25,0
948,2023,2507,184,2.1339662447257384,13.625,0.2110552763819095,0
25,1095,954,187,43.8,5.101604278074866,0.0,0
50,35,157,196,0.7,0.8010204081632653,0.4102564102564102,0
33,43,322,188,1.303030303030303,1.7127659574468086,0.0301507537688442,0
49,147,1409,196,3.0,7.188775510204081,0.5276381909547738,0
473,319,1392,189,0.6744186046511628,7.365079365079365,0.9949748743718592,0
60,5894,1495,182,98.23333333333332,8.214285714285714,0.71,0
59,60,426,186,1.0169491525423728,2.290322580645161,0.655,0
397,278,6256,184,0.7002518891687658,34.0,1.105,0
17,16,287,182,0.9411764705882352,1.5769230769230769,0.3316582914572864,0
35,22,181,186,0.6285714285714286,0.9731182795698924,0.5277777777777778,0
102,134,4068,191,1.3137254901960784,21.298429319371728,0.8121827411167513,0
487,358,361,194,0.7351129363449692,1.8608247422680413,0.685,0
97,78,543,192,0.8041237113402062,2.828125,0.45,0
10,3,106,195,0.3,0.5435897435897435,0.0,0
12,35,141,182,2.9166666666666665,0.7747252747252747,0.0141843971631205,0
1830,743,901,192,0.4060109289617486,4.692708333333333,1.78,0
9,11,74,185,1.2222222222222223,0.4,0.3243243243243243,0
34,38,1148,186,1.1176470588235294,6.172043010752688,0.62,0
137,216,1493,194,1.5766423357664234,7.695876288659794,0.2828282828282828,0
474,252,692,193,0.5316455696202531,3.5854922279792745,0.07,0
650,477,1122,195,0.7338461538461538,5.753846153846154,0.565,0
14,18,82,194,1.2857142857142858,0.422680412371134,0.073170731707317,0
47,2,229,186,0.0425531914893617,1.2311827956989247,0.09,0
122,339,4203,183,2.778688524590164,22.9672131147541,0.86,0
29,39,929,184,1.3448275862068966,5.048913043478261,0.745,0
198,133,2255,196,0.6717171717171717,11.505102040816327,0.085,0
1815,1142,2102,194,0.6292011019283746,10.835051546391751,0.5789473684210527,0
59,38,1993,182,0.6440677966101694,10.95054945054945,0.45,0
0,174,1895,182,inf,10.412087912087912,0.005,0
90,42,66,193,0.4666666666666667,0.3419689119170984,0.0909090909090909,0
36,20,50,184,0.5555555555555556,0.2717391304347826,0.22,0
31,62,726,182,2.0,3.989010989010989,0.26,0
41,44,420,193,1.0731707317073171,2.1761658031088085,0.67,0
325,250,7632,182,0.7692307692307693,41.934065934065934,0.345,0
74,181,2064,184,2.445945945945946,11.217391304347826,1.215,0
23,24,318,191,1.0434782608695652,1.6649214659685865,0.12,0
637,610,8536,186,0.957613814756672,45.89247311827957,0.73,0
26,30,1338,185,1.1538461538461535,7.232432432432432,0.005,0
50,23,786,181,0.46,4.342541436464089,0.01,0
12,56,144,197,4.666666666666667,0.7309644670050761,0.4513888888888889,0
358,263,539,184,0.7346368715083799,2.9293478260869565,0.09,0
389,808,473,198,2.077120822622108,2.388888888888889,0.100502512562814,0
187,326,2436,194,1.7433155080213905,12.556701030927837,0.6141304347826086,0
79,141,2517,185,1.7848101265822784,13.605405405405405,0.72,0
470,508,6873,182,1.0808510638297872,37.76373626373626,1.225,0
394,293,334,186,0.7436548223350253,1.7956989247311828,0.8442211055276382,0
4,11,36,189,2.75,0.1904761904761904,0.0,0
49,31,738,192,0.6326530612244898,3.84375,0.11,0
34,24,19,188,0.7058823529411765,0.101063829787234,0.6842105263157895,0
91,47,155,187,0.5164835164835165,0.8288770053475936,0.2580645161290322,0
35,42,176,183,1.2,0.9617486338797814,0.5170454545454546,0
5,15,35,181,3.0,0.1933701657458563,0.0,0
147,430,1627,197,2.925170068027211,8.258883248730964,1.2663316582914572,0
48,114,4376,190,2.375,23.03157894736842,0.507537688442211,0
1425,2201,11658,189,1.544561403508772,61.68253968253968,0.7380952380952381,0
42,20,533,189,0.4761904761904761,2.82010582010582,0.045,0
452,334,1506,188,0.7389380530973452,8.01063829787234,0.7766497461928934,0
132,92,2052,183,0.696969696969697,11.21311475409836,0.34,0
142,170,1765,183,1.1971830985915493,9.6448087431694,0.555,0
70,28,135,195,0.4,0.6923076923076923,0.4,0
884,128,272,184,0.1447963800904977,1.4782608695652173,0.415,0
50,48,218,195,0.96,1.117948717948718,0.425,0
271,697,6467,193,2.571955719557196,33.50777202072539,0.675,0
13,90,137,195,6.923076923076923,0.7025641025641025,0.2408759124087591,0
21,31,793,186,1.4761904761904765,4.263440860215054,0.0,0
151,139,3176,193,0.9205298013245032,16.4559585492228,0.3333333333333333,0
1158,1539,8679,181,1.3290155440414508,47.95027624309392,0.8442211055276382,0
52,22,175,183,0.4230769230769231,0.9562841530054644,0.0,0
359,652,1989,186,1.8161559888579384,10.693548387096774,1.326530612244898,0
63,51,468,190,0.8095238095238095,2.463157894736842,0.7587939698492462,0
7,4,17,183,0.5714285714285714,0.0928961748633879,0.0,0
33,38,681,196,1.1515151515151516,3.474489795918368,0.63,0
9,6,23,183,0.6666666666666666,0.1256830601092896,0.0,0
121,331,710,194,2.7355371900826446,3.6597938144329896,0.4422110552763819,0
56,44,1319,195,0.7857142857142857,6.764102564102564,0.405,0
484,423,597,195,0.8739669421487604,3.0615384615384613,0.72,0
65,139,2601,195,2.1384615384615384,13.33846153846154,0.2371134020618556,0
82,79,1678,193,0.9634146341463414,8.694300518134716,0.275,0
145,765,4057,194,5.275862068965517,20.912371134020617,1.0315789473684212,0
95,523,362,188,5.505263157894737,1.925531914893617,0.1256281407035175,0
159,721,22165,186,4.534591194968553,119.16666666666669,0.345,0
68,23,119,180,0.3382352941176471,0.6611111111111111,0.8403361344537815,0
33,16,494,181,0.4848484848484848,2.729281767955801,0.35,0
2,2,27,193,1.0,0.1398963730569948,0.0,0
76,102,371,192,1.3421052631578947,1.9322916666666667,0.98,0
107,86,1092,181,0.8037383177570093,6.033149171270718,0.825,0
93,93,335,185,1.0,1.8108108108108107,0.61,0
65,26,248,193,0.4,1.2849740932642486,0.53,0
147,241,5840,184,1.6394557823129252,31.73913043478261,0.79,0
170,274,10412,196,1.611764705882353,53.12244897959184,0.78,0
122,150,1303,194,1.2295081967213115,6.716494845360825,0.6432160804020101,0
68,93,955,190,1.3676470588235294,5.026315789473684,0.2676767676767677,0
84,32,737,196,0.3809523809523809,3.760204081632653,0.255,0
28,95,3030,192,3.392857142857143,15.78125,0.4300518134715025,0
5,35,635,193,7.0,3.290155440414508,0.14,0
2,6,113,188,3.0,0.601063829787234,0.1238938053097345,0
41,31,648,187,0.7560975609756098,3.46524064171123,0.52,0
300,157,1557,188,0.5233333333333333,8.28191489361702,0.1557788944723618,0
94,96,811,186,1.0212765957446808,4.360215053763441,1.235,0
432,410,2531,182,0.949074074074074,13.906593406593409,0.955,0
35,34,178,192,0.9714285714285714,0.9270833333333334,0.0786516853932584,0
90,2131,423,180,23.677777777777777,2.35,0.91,0
14,17,188,186,1.2142857142857142,1.010752688172043,0.2085561497326203,0
21,12,493,183,0.5714285714285714,2.6939890710382515,0.01,0
32,30,130,196,0.9375,0.6632653061224489,0.375,0
255,253,858,196,0.992156862745098,4.377551020408164,0.8390804597701149,0
174,103,6646,194,0.5919540229885057,34.25773195876289,0.88,0
150,74,1468,193,0.4933333333333333,7.606217616580311,0.507537688442211,0
93,154,3276,181,1.6559139784946235,18.099447513812155,0.45,0
47,127,2107,191,2.702127659574468,11.031413612565444,0.6381909547738693,0
126,138,995,183,1.0952380952380951,5.437158469945355,0.635,0
139,95,347,190,0.6834532374100719,1.826315789473684,0.19,0
21,18,401,181,0.8571428571428571,2.2154696132596685,0.345,0
77,430,1061,197,5.584415584415584,5.385786802030457,0.7253886010362695,0
22,24,88,183,1.0909090909090908,0.4808743169398907,0.2386363636363636,0
157,107,1687,188,0.6815286624203821,8.97340425531915,0.18,0
5,161,376,188,32.2,2.0,0.0,0
158,46219,636,193,292.5253164556962,3.295336787564767,0.7305699481865285,0
50,107,1283,186,2.14,6.897849462365591,0.0,0
72,67,2860,193,0.9305555555555556,14.818652849740932,0.494949494949495,0
51,68,534,187,1.3333333333333333,2.855614973262032,0.61,0
280,391,8274,190,1.3964285714285714,43.54736842105263,0.325,0
110,152,1978,183,1.3818181818181818,10.808743169398907,0.365,0
236,92,1089,188,0.3898305084745763,5.792553191489362,0.9183673469387756,0
1326,1209,18750,182,0.9117647058823528,103.02197802197804,0.0,0
54,179,2493,186,3.314814814814815,13.403225806451612,0.57,0
86,107,3140,192,1.244186046511628,16.354166666666668,0.1179487179487179,0
155,168,4318,193,1.0838709677419356,22.37305699481865,0.4221105527638191,0
58,60,998,196,1.0344827586206895,5.091836734693878,0.71,0
75,73,719,181,0.9733333333333334,3.972375690607735,0.4041450777202072,0
344,172,755,187,0.5,4.037433155080214,0.8938547486033519,0
71,32,253,188,0.4507042253521127,1.3457446808510638,0.345,0
12,962,9460,184,80.16666666666667,51.41304347826087,0.0,0
305,258,4949,182,0.8459016393442623,27.192307692307693,0.585,0
201,153,911,181,0.7611940298507462,5.033149171270718,1.325,0
22,1,71,180,0.0454545454545454,0.3944444444444444,0.0422535211267605,0
56,61,604,187,1.0892857142857142,3.229946524064171,0.1758793969849246,0
1013,597,5422,190,0.5893385982230998,28.53684210526316,0.865,0
118,157,3678,196,1.3305084745762712,18.76530612244898,0.3585858585858585,0
60,33,486,187,0.55,2.598930481283422,0.12,0
58,18,9,182,0.3103448275862069,0.0494505494505494,0.0,0
19,15,258,180,0.7894736842105263,1.4333333333333331,0.1712707182320442,0
142,124,1376,188,0.8732394366197183,7.319148936170213,0.625,0
104,120,5112,181,1.1538461538461535,28.243093922651934,0.445,0
77,74,533,185,0.961038961038961,2.881081081081081,0.05,0
134,134,1704,192,1.0,8.875,1.16,0
47,56,1730,191,1.1914893617021276,9.057591623036648,0.735,0
97,69,498,194,0.711340206185567,2.5670103092783507,0.52,0
177,188,3636,190,1.0621468926553672,19.13684210526316,1.1,0
24,26,462,187,1.0833333333333333,2.4705882352941178,0.35,0
99,78,860,192,0.7878787878787878,4.479166666666667,1.06,0
79,307,8799,192,3.886075949367088,45.828125,1.64,0
420,680,1968,185,1.619047619047619,10.637837837837838,0.01,0
1262,1621,2160,190,1.2844690966719492,11.36842105263158,0.0,0
49,35,251,191,0.7142857142857143,1.3141361256544504,1.075,0
5181,4981,2766,189,0.9613974136267128,14.634920634920634,0.0,0
117,17848,676,181,152.54700854700857,3.734806629834254,0.435,0
95,143,1631,191,1.5052631578947369,8.539267015706807,0.73,0
78,81,1496,187,1.0384615384615383,8.0,0.6130653266331658,0
144,92,355,195,0.6388888888888888,1.8205128205128205,0.44,0
303,219,4883,179,0.7227722772277227,27.279329608938543,0.66,0
56,31,100,196,0.5535714285714286,0.5102040816326531,0.32,0
95,128,2007,180,1.3473684210526315,11.15,0.32,0
39,337,2102,185,8.64102564102564,11.362162162162162,0.595,0
0,17,610,186,inf,3.2795698924731185,0.0,0
284,114,620,179,0.4014084507042254,3.463687150837989,0.24,0
38,41,615,179,1.0789473684210529,3.435754189944134,0.375,0
155,63,404,196,0.4064516129032258,2.061224489795918,0.245,0
26,51,1225,185,1.9615384615384612,6.621621621621622,0.735,0
298,89,757,191,0.2986577181208054,3.963350785340314,0.0203045685279187,0
18,33,58,193,1.8333333333333333,0.3005181347150259,0.6379310344827587,0
25,19,46,189,0.76,0.2433862433862433,0.2826086956521739,0
150,95,1188,189,0.6333333333333333,6.285714285714286,0.99,0
34,27,239,193,0.7941176470588235,1.238341968911917,0.72,0
2615,2385,3975,184,0.9120458891013384,21.60326086956522,0.0,0
217,165,1716,195,0.7603686635944701,8.8,1.025,0
16,17,40,182,1.0625,0.2197802197802197,0.15,0
190,402,3396,181,2.1157894736842104,18.76243093922652,1.045,0
159,194,5256,188,1.220125786163522,27.95744680851064,1.095,0
61,31,719,187,0.5081967213114754,3.844919786096257,0.605,0
62,96,457,184,1.5483870967741935,2.483695652173913,0.6331658291457286,0
9,123,4454,192,13.666666666666666,23.197916666666668,0.0,0
99,80,2167,186,0.8080808080808081,11.650537634408602,0.1407035175879397,0
37,25,66,184,0.6756756756756757,0.358695652173913,0.6363636363636364,0
186,81,489,191,0.4354838709677419,2.56020942408377,0.8844221105527639,0
12,23,352,195,1.9166666666666667,1.8051282051282047,0.555,0
346,281,3378,194,0.8121387283236994,17.412371134020617,0.6288659793814433,0
15,19,26,191,1.2666666666666666,0.1361256544502617,0.0,0
1,9,198,183,9.0,1.0819672131147542,0.0,0
106,72,733,189,0.6792452830188679,3.878306878306878,0.74,0
177,467,1850,180,2.638418079096045,10.27777777777778,0.555,0
149,164,1315,195,1.1006711409395973,6.743589743589744,0.545,0
62,43,190,192,0.6935483870967742,0.9895833333333334,0.2736842105263158,0
589,619,19154,191,1.0509337860780985,100.282722513089,0.56,0
24,52,2414,178,2.1666666666666665,13.561797752808989,0.28,0
106,125,2565,182,1.179245283018868,14.093406593406591,0.6,0
1,4,70,191,4.0,0.3664921465968586,0.0,0
23,38,36,180,1.6521739130434785,0.2,0.8611111111111112,0
139,225,3475,192,1.618705035971223,18.09895833333333,0.695,0
49,31,187,179,0.6326530612244898,1.0446927374301676,0.7540106951871658,0
146,240,8647,184,1.643835616438356,46.994565217391305,0.755,0
456,447,1580,180,0.9802631578947368,8.777777777777779,0.0,0
209,203,1381,180,0.971291866028708,7.6722222222222225,2.9,0
